Time,Power Consumption (kW),Power Generation (kW),Power Surplus (kW)
01:01:05,1.42,0.0,-1.42
01:01:10,1.15,0.0,-1.15
01:01:15,0.95,0.0,-0.95
01:01:20,0.52,0.0,-0.52
01:01:25,0.79,0.0,-0.79
01:01:30,1.16,0.0,-1.16
01:01:35,0.61,0.0,-0.61
01:01:40,0.8,0.0,-0.8
01:01:45,0.57,0.0,-0.57
01:01:50,1.0,0.0,-1.0
01:01:55,0.54,0.0,-0.54
01:02:00,0.8,0.0,-0.8
01:02:05,1.0,0.0,-1.0
01:02:10,0.91,0.0,-0.91
01:02:15,1.21,0.0,-1.21
01:02:20,0.55,0.0,-0.55
01:02:25,1.18,0.0,-1.18
01:02:30,1.34,0.0,-1.34
01:02:35,1.19,0.0,-1.19
01:02:40,1.27,0.0,-1.27
01:02:45,0.94,0.0,-0.94
01:02:50,0.51,0.0,-0.51
01:02:55,0.91,0.0,-0.91
01:03:00,1.18,0.0,-1.18
01:03:05,0.94,0.0,-0.94
01:03:10,1.43,0.0,-1.43
01:03:15,1.28,0.0,-1.28
01:03:20,0.9,0.0,-0.9
01:03:25,0.95,0.0,-0.95
01:03:30,1.16,0.0,-1.16
01:03:35,1.27,0.0,-1.27
01:03:40,1.34,0.0,-1.34
01:03:45,1.44,0.0,-1.44
01:03:50,0.94,0.0,-0.94
01:03:55,1.01,0.0,-1.01
01:04:00,0.71,0.0,-0.71
01:04:05,0.59,0.0,-0.59
01:04:10,1.48,0.0,-1.48
01:04:15,0.75,0.0,-0.75
01:04:20,1.27,0.0,-1.27
01:04:25,1.18,0.0,-1.18
01:04:30,1.45,0.0,-1.45
01:04:35,1.2,0.0,-1.2
01:04:40,1.07,0.0,-1.07
01:04:45,1.36,0.0,-1.36
01:04:50,0.77,0.0,-0.77
01:04:55,0.58,0.0,-0.58
01:05:00,1.08,0.0,-1.08
01:05:05,1.3,0.0,-1.3
01:05:10,0.51,0.0,-0.51
01:05:15,1.49,0.0,-1.49
01:05:20,1.02,0.0,-1.02
01:05:25,0.79,0.0,-0.79
01:05:30,1.37,0.0,-1.37
01:05:35,1.29,0.0,-1.29
01:05:40,0.59,0.0,-0.59
01:05:45,0.77,0.0,-0.77
01:05:50,0.59,0.0,-0.59
01:05:55,0.52,0.0,-0.52
01:06:00,0.94,0.0,-0.94
01:06:05,1.37,0.0,-1.37
01:06:10,0.82,0.0,-0.82
01:06:15,0.83,0.0,-0.83
01:06:20,1.22,0.0,-1.22
01:06:25,0.76,0.0,-0.76
01:06:30,1.05,0.0,-1.05
01:06:35,0.78,0.0,-0.78
01:06:40,1.5,0.0,-1.5
01:06:45,0.69,0.0,-0.69
01:06:50,1.35,0.0,-1.35
01:06:55,0.66,0.0,-0.66
01:07:00,1.17,0.0,-1.17
01:07:05,1.24,0.0,-1.24
01:07:10,0.81,0.0,-0.81
01:07:15,1.4,0.0,-1.4
01:07:20,0.83,0.0,-0.83
01:07:25,1.05,0.0,-1.05
01:07:30,0.87,0.0,-0.87
01:07:35,0.77,0.0,-0.77
01:07:40,1.37,0.0,-1.37
01:07:45,0.58,0.0,-0.58
01:07:50,0.82,0.0,-0.82
01:07:55,0.79,0.0,-0.79
01:08:00,1.24,0.0,-1.24
01:08:05,0.65,0.0,-0.65
01:08:10,1.26,0.0,-1.26
01:08:15,0.7,0.0,-0.7
01:08:20,0.56,0.0,-0.56
01:08:25,0.75,0.0,-0.75
01:08:30,1.27,0.0,-1.27
01:08:35,1.16,0.0,-1.16
01:08:40,0.71,0.0,-0.71
01:08:45,0.5,0.0,-0.5
01:08:50,1.47,0.0,-1.47
01:08:55,0.95,0.0,-0.95
01:09:00,0.85,0.0,-0.85
01:09:05,0.86,0.0,-0.86
01:09:10,1.25,0.0,-1.25
01:09:15,1.27,0.0,-1.27
01:09:20,1.25,0.0,-1.25
01:09:25,1.41,0.0,-1.41
01:09:30,1.25,0.0,-1.25
01:09:35,1.06,0.0,-1.06
01:09:40,1.15,0.0,-1.15
01:09:45,1.13,0.0,-1.13
01:09:50,0.68,0.0,-0.68
01:09:55,0.87,0.0,-0.87
01:10:00,0.7,0.0,-0.7
01:10:05,1.16,0.0,-1.16
01:10:10,0.86,0.0,-0.86
01:10:15,0.98,0.0,-0.98
01:10:20,0.8,0.0,-0.8
01:10:25,1.44,0.0,-1.44
01:10:30,1.37,0.0,-1.37
01:10:35,0.86,0.0,-0.86
01:10:40,0.8,0.0,-0.8
01:10:45,1.0,0.0,-1.0
01:10:50,1.41,0.0,-1.41
01:10:55,0.78,0.0,-0.78
01:11:00,0.95,0.0,-0.95
01:11:05,0.7,0.0,-0.7
01:11:10,1.41,0.0,-1.41
01:11:15,1.24,0.0,-1.24
01:11:20,0.84,0.0,-0.84
01:11:25,0.83,0.0,-0.83
01:11:30,1.34,0.0,-1.34
01:11:35,0.7,0.0,-0.7
01:11:40,0.95,0.0,-0.95
01:11:45,1.23,0.0,-1.23
01:11:50,1.43,0.0,-1.43
01:11:55,0.78,0.0,-0.78
01:12:00,1.37,0.0,-1.37
01:12:05,1.15,0.0,-1.15
01:12:10,0.68,0.0,-0.68
01:12:15,1.21,0.0,-1.21
01:12:20,1.4,0.0,-1.4
01:12:25,0.5,0.0,-0.5
01:12:30,0.78,0.0,-0.78
01:12:35,0.86,0.0,-0.86
01:12:40,0.63,0.0,-0.63
01:12:45,0.51,0.0,-0.51
01:12:50,0.79,0.0,-0.79
01:12:55,0.69,0.0,-0.69
01:13:00,1.14,0.0,-1.14
01:13:05,0.56,0.0,-0.56
01:13:10,1.26,0.0,-1.26
01:13:15,0.98,0.0,-0.98
01:13:20,0.54,0.0,-0.54
01:13:25,0.73,0.0,-0.73
01:13:30,1.38,0.0,-1.38
01:13:35,1.11,0.0,-1.11
01:13:40,1.09,0.0,-1.09
01:13:45,1.49,0.0,-1.49
01:13:50,1.03,0.0,-1.03
01:13:55,0.69,0.0,-0.69
01:14:00,1.01,0.0,-1.01
01:14:05,1.19,0.0,-1.19
01:14:10,0.83,0.0,-0.83
01:14:15,1.29,0.0,-1.29
01:14:20,1.17,0.0,-1.17
01:14:25,0.89,0.0,-0.89
01:14:30,0.57,0.0,-0.57
01:14:35,0.65,0.0,-0.65
01:14:40,0.65,0.0,-0.65
01:14:45,1.04,0.0,-1.04
01:14:50,1.0,0.0,-1.0
01:14:55,0.69,0.0,-0.69
01:15:00,1.28,0.0,-1.28
01:15:05,1.28,0.0,-1.28
01:15:10,0.71,0.0,-0.71
01:15:15,0.71,0.0,-0.71
01:15:20,0.79,0.0,-0.79
01:15:25,1.09,0.0,-1.09
01:15:30,1.07,0.0,-1.07
01:15:35,1.06,0.0,-1.06
01:15:40,0.8,0.0,-0.8
01:15:45,1.27,0.0,-1.27
01:15:50,0.65,0.0,-0.65
01:15:55,1.0,0.0,-1.0
01:16:00,1.03,0.0,-1.03
01:16:05,1.35,0.0,-1.35
01:16:10,0.88,0.0,-0.88
01:16:15,1.09,0.0,-1.09
01:16:20,0.93,0.0,-0.93
01:16:25,0.8,0.0,-0.8
01:16:30,1.3,0.0,-1.3
01:16:35,0.7,0.0,-0.7
01:16:40,1.0,0.0,-1.0
01:16:45,1.3,0.0,-1.3
01:16:50,0.61,0.0,-0.61
01:16:55,0.73,0.0,-0.73
01:17:00,1.4,0.0,-1.4
01:17:05,0.58,0.0,-0.58
01:17:10,1.1,0.0,-1.1
01:17:15,0.64,0.0,-0.64
01:17:20,1.44,0.0,-1.44
01:17:25,0.8,0.0,-0.8
01:17:30,1.39,0.0,-1.39
01:17:35,1.22,0.0,-1.22
01:17:40,1.2,0.0,-1.2
01:17:45,1.11,0.0,-1.11
01:17:50,0.82,0.0,-0.82
01:17:55,0.54,0.0,-0.54
01:18:00,1.31,0.0,-1.31
01:18:05,1.24,0.0,-1.24
01:18:10,1.47,0.0,-1.47
01:18:15,0.75,0.0,-0.75
01:18:20,0.67,0.0,-0.67
01:18:25,1.21,0.0,-1.21
01:18:30,0.55,0.0,-0.55
01:18:35,1.25,0.0,-1.25
01:18:40,0.81,0.0,-0.81
01:18:45,0.86,0.0,-0.86
01:18:50,0.54,0.0,-0.54
01:18:55,1.15,0.0,-1.15
01:19:00,1.33,0.0,-1.33
01:19:05,1.15,0.0,-1.15
01:19:10,0.59,0.0,-0.59
01:19:15,0.52,0.0,-0.52
01:19:20,0.86,0.0,-0.86
01:19:25,1.18,0.0,-1.18
01:19:30,1.28,0.0,-1.28
01:19:35,0.92,0.0,-0.92
01:19:40,0.97,0.0,-0.97
01:19:45,0.75,0.0,-0.75
01:19:50,1.07,0.0,-1.07
01:19:55,1.01,0.0,-1.01
01:20:00,1.08,0.0,-1.08
01:20:05,0.97,0.0,-0.97
01:20:10,0.51,0.0,-0.51
01:20:15,1.05,0.0,-1.05
01:20:20,0.78,0.0,-0.78
01:20:25,0.83,0.0,-0.83
01:20:30,0.88,0.0,-0.88
01:20:35,0.54,0.0,-0.54
01:20:40,0.88,0.0,-0.88
01:20:45,1.41,0.0,-1.41
01:20:50,0.59,0.0,-0.59
01:20:55,0.98,0.0,-0.98
01:21:00,0.76,0.0,-0.76
01:21:05,0.72,0.0,-0.72
01:21:10,0.83,0.0,-0.83
01:21:15,0.8,0.0,-0.8
01:21:20,0.73,0.0,-0.73
01:21:25,0.67,0.0,-0.67
01:21:30,0.99,0.0,-0.99
01:21:35,0.68,0.0,-0.68
01:21:40,1.13,0.0,-1.13
01:21:45,0.61,0.0,-0.61
01:21:50,0.55,0.0,-0.55
01:21:55,1.39,0.0,-1.39
01:22:00,0.74,0.0,-0.74
01:22:05,1.18,0.0,-1.18
01:22:10,0.57,0.0,-0.57
01:22:15,0.62,0.0,-0.62
01:22:20,0.56,0.0,-0.56
01:22:25,1.02,0.0,-1.02
01:22:30,0.67,0.0,-0.67
01:22:35,0.65,0.0,-0.65
01:22:40,1.47,0.0,-1.47
01:22:45,1.43,0.0,-1.43
01:22:50,1.09,0.0,-1.09
01:22:55,1.36,0.0,-1.36
01:23:00,0.9,0.0,-0.9
01:23:05,0.72,0.0,-0.72
01:23:10,1.43,0.0,-1.43
01:23:15,1.02,0.0,-1.02
01:23:20,1.45,0.0,-1.45
01:23:25,1.35,0.0,-1.35
01:23:30,1.02,0.0,-1.02
01:23:35,0.92,0.0,-0.92
01:23:40,1.44,0.0,-1.44
01:23:45,0.82,0.0,-0.82
01:23:50,0.54,0.0,-0.54
01:23:55,1.09,0.0,-1.09
01:24:00,0.62,0.0,-0.62
01:24:05,0.91,0.0,-0.91
01:24:10,0.56,0.0,-0.56
01:24:15,1.34,0.0,-1.34
01:24:20,0.99,0.0,-0.99
01:24:25,1.04,0.0,-1.04
01:24:30,1.05,0.0,-1.05
01:24:35,0.61,0.0,-0.61
01:24:40,0.56,0.0,-0.56
01:24:45,1.4,0.0,-1.4
01:24:50,0.69,0.0,-0.69
01:24:55,0.69,0.0,-0.69
01:25:00,0.86,0.0,-0.86
01:25:05,1.25,0.0,-1.25
01:25:10,1.34,0.0,-1.34
01:25:15,0.51,0.0,-0.51
01:25:20,0.63,0.0,-0.63
01:25:25,0.55,0.0,-0.55
01:25:30,1.38,0.0,-1.38
01:25:35,1.2,0.0,-1.2
01:25:40,0.57,0.0,-0.57
01:25:45,1.03,0.0,-1.03
01:25:50,1.0,0.0,-1.0
01:25:55,1.48,0.0,-1.48
01:26:00,0.8,0.0,-0.8
01:26:05,0.67,0.0,-0.67
01:26:10,0.73,0.0,-0.73
01:26:15,1.0,0.0,-1.0
01:26:20,0.83,0.0,-0.83
01:26:25,1.1,0.0,-1.1
01:26:30,0.91,0.0,-0.91
01:26:35,1.07,0.0,-1.07
01:26:40,0.59,0.0,-0.59
01:26:45,0.86,0.0,-0.86
01:26:50,0.55,0.0,-0.55
01:26:55,0.67,0.0,-0.67
01:27:00,0.69,0.0,-0.69
01:27:05,0.62,0.0,-0.62
01:27:10,1.21,0.0,-1.21
01:27:15,1.48,0.0,-1.48
01:27:20,0.61,0.0,-0.61
01:27:25,0.58,0.0,-0.58
01:27:30,1.43,0.0,-1.43
01:27:35,0.57,0.0,-0.57
01:27:40,1.04,0.0,-1.04
01:27:45,1.47,0.0,-1.47
01:27:50,1.04,0.0,-1.04
01:27:55,0.72,0.0,-0.72
01:28:00,1.07,0.0,-1.07
01:28:05,0.67,0.0,-0.67
01:28:10,1.37,0.0,-1.37
01:28:15,0.63,0.0,-0.63
01:28:20,0.57,0.0,-0.57
01:28:25,0.73,0.0,-0.73
01:28:30,1.04,0.0,-1.04
01:28:35,1.36,0.0,-1.36
01:28:40,1.1,0.0,-1.1
01:28:45,1.31,0.0,-1.31
01:28:50,1.15,0.0,-1.15
01:28:55,0.97,0.0,-0.97
01:29:00,0.65,0.0,-0.65
01:29:05,1.41,0.0,-1.41
01:29:10,1.16,0.0,-1.16
01:29:15,1.04,0.0,-1.04
01:29:20,1.45,0.0,-1.45
01:29:25,0.95,0.0,-0.95
01:29:30,1.06,0.0,-1.06
01:29:35,0.9,0.0,-0.9
01:29:40,0.98,0.0,-0.98
01:29:45,0.75,0.0,-0.75
01:29:50,1.3,0.0,-1.3
01:29:55,0.82,0.0,-0.82
01:30:00,1.37,0.0,-1.37
01:30:05,1.4,0.0,-1.4
01:30:10,0.8,0.0,-0.8
01:30:15,1.49,0.0,-1.49
01:30:20,1.36,0.0,-1.36
01:30:25,1.22,0.0,-1.22
01:30:30,0.91,0.0,-0.91
01:30:35,0.95,0.0,-0.95
01:30:40,1.17,0.0,-1.17
01:30:45,1.38,0.0,-1.38
01:30:50,0.68,0.0,-0.68
01:30:55,1.08,0.0,-1.08
01:31:00,0.56,0.0,-0.56
01:31:05,0.68,0.0,-0.68
01:31:10,0.87,0.0,-0.87
01:31:15,1.03,0.0,-1.03
01:31:20,1.35,0.0,-1.35
01:31:25,0.67,0.0,-0.67
01:31:30,1.2,0.0,-1.2
01:31:35,0.84,0.0,-0.84
01:31:40,1.48,0.0,-1.48
01:31:45,0.62,0.0,-0.62
01:31:50,0.74,0.0,-0.74
01:31:55,1.32,0.0,-1.32
01:32:00,1.04,0.0,-1.04
01:32:05,0.65,0.0,-0.65
01:32:10,1.2,0.0,-1.2
01:32:15,0.57,0.0,-0.57
01:32:20,0.82,0.0,-0.82
01:32:25,0.64,0.0,-0.64
01:32:30,1.16,0.0,-1.16
01:32:35,0.86,0.0,-0.86
01:32:40,1.25,0.0,-1.25
01:32:45,0.53,0.0,-0.53
01:32:50,1.28,0.0,-1.28
01:32:55,0.92,0.0,-0.92
01:33:00,1.23,0.0,-1.23
01:33:05,1.21,0.0,-1.21
01:33:10,1.24,0.0,-1.24
01:33:15,0.57,0.0,-0.57
01:33:20,1.4,0.0,-1.4
01:33:25,0.76,0.0,-0.76
01:33:30,0.94,0.0,-0.94
01:33:35,1.12,0.0,-1.12
01:33:40,1.31,0.0,-1.31
01:33:45,1.5,0.0,-1.5
01:33:50,1.42,0.0,-1.42
01:33:55,0.99,0.0,-0.99
01:34:00,0.6,0.0,-0.6
01:34:05,1.38,0.0,-1.38
01:34:10,0.62,0.0,-0.62
01:34:15,1.1,0.0,-1.1
01:34:20,0.81,0.0,-0.81
01:34:25,0.82,0.0,-0.82
01:34:30,1.4,0.0,-1.4
01:34:35,0.65,0.0,-0.65
01:34:40,1.42,0.0,-1.42
01:34:45,0.67,0.0,-0.67
01:34:50,1.04,0.0,-1.04
01:34:55,0.79,0.0,-0.79
01:35:00,0.86,0.0,-0.86
01:35:05,0.56,0.0,-0.56
01:35:10,1.36,0.0,-1.36
01:35:15,0.57,0.0,-0.57
01:35:20,0.85,0.0,-0.85
01:35:25,0.63,0.0,-0.63
01:35:30,0.6,0.0,-0.6
01:35:35,0.84,0.0,-0.84
01:35:40,1.27,0.0,-1.27
01:35:45,1.46,0.0,-1.46
01:35:50,1.37,0.0,-1.37
01:35:55,1.19,0.0,-1.19
01:36:00,0.61,0.0,-0.61
01:36:05,0.89,0.0,-0.89
01:36:10,1.22,0.0,-1.22
01:36:15,0.54,0.0,-0.54
01:36:20,0.89,0.0,-0.89
01:36:25,0.63,0.0,-0.63
01:36:30,1.27,0.0,-1.27
01:36:35,1.24,0.0,-1.24
01:36:40,0.78,0.0,-0.78
01:36:45,0.94,0.0,-0.94
01:36:50,1.32,0.0,-1.32
01:36:55,0.71,0.0,-0.71
01:37:00,0.75,0.0,-0.75
01:37:05,1.39,0.0,-1.39
01:37:10,0.64,0.0,-0.64
01:37:15,0.55,0.0,-0.55
01:37:20,0.83,0.0,-0.83
01:37:25,1.5,0.0,-1.5
01:37:30,1.05,0.0,-1.05
01:37:35,0.89,0.0,-0.89
01:37:40,0.59,0.0,-0.59
01:37:45,0.51,0.0,-0.51
01:37:50,1.29,0.0,-1.29
01:37:55,0.92,0.0,-0.92
01:38:00,0.86,0.0,-0.86
01:38:05,1.29,0.0,-1.29
01:38:10,1.39,0.0,-1.39
01:38:15,0.64,0.0,-0.64
01:38:20,1.01,0.0,-1.01
01:38:25,0.51,0.0,-0.51
01:38:30,0.58,0.0,-0.58
01:38:35,1.31,0.0,-1.31
01:38:40,0.95,0.0,-0.95
01:38:45,0.52,0.0,-0.52
01:38:50,0.53,0.0,-0.53
01:38:55,1.02,0.0,-1.02
01:39:00,1.4,0.0,-1.4
01:39:05,1.48,0.0,-1.48
01:39:10,0.75,0.0,-0.75
01:39:15,1.01,0.0,-1.01
01:39:20,1.26,0.0,-1.26
01:39:25,1.3,0.0,-1.3
01:39:30,1.1,0.0,-1.1
01:39:35,1.19,0.0,-1.19
01:39:40,1.08,0.0,-1.08
01:39:45,1.09,0.0,-1.09
01:39:50,1.01,0.0,-1.01
01:39:55,1.2,0.0,-1.2
01:40:00,1.2,0.0,-1.2
01:40:05,1.25,0.0,-1.25
01:40:10,0.87,0.0,-0.87
01:40:15,1.2,0.0,-1.2
01:40:20,1.48,0.0,-1.48
01:40:25,1.06,0.0,-1.06
01:40:30,0.83,0.0,-0.83
01:40:35,0.66,0.0,-0.66
01:40:40,1.21,0.0,-1.21
01:40:45,0.84,0.0,-0.84
01:40:50,0.99,0.0,-0.99
01:40:55,1.0,0.0,-1.0
01:41:00,1.42,0.0,-1.42
01:41:05,1.13,0.0,-1.13
01:41:10,0.51,0.0,-0.51
01:41:15,0.77,0.0,-0.77
01:41:20,0.69,0.0,-0.69
01:41:25,0.7,0.0,-0.7
01:41:30,1.31,0.0,-1.31
01:41:35,1.06,0.0,-1.06
01:41:40,1.17,0.0,-1.17
01:41:45,0.97,0.0,-0.97
01:41:50,0.87,0.0,-0.87
01:41:55,1.21,0.0,-1.21
01:42:00,1.3,0.0,-1.3
01:42:05,1.41,0.0,-1.41
01:42:10,0.73,0.0,-0.73
01:42:15,1.04,0.0,-1.04
01:42:20,1.12,0.0,-1.12
01:42:25,0.74,0.0,-0.74
01:42:30,1.2,0.0,-1.2
01:42:35,1.07,0.0,-1.07
01:42:40,1.47,0.0,-1.47
01:42:45,1.27,0.0,-1.27
01:42:50,0.59,0.0,-0.59
01:42:55,0.73,0.0,-0.73
01:43:00,0.84,0.0,-0.84
01:43:05,1.12,0.0,-1.12
01:43:10,0.87,0.0,-0.87
01:43:15,1.45,0.0,-1.45
01:43:20,1.5,0.0,-1.5
01:43:25,1.33,0.0,-1.33
01:43:30,0.55,0.0,-0.55
01:43:35,0.93,0.0,-0.93
01:43:40,1.19,0.0,-1.19
01:43:45,0.62,0.0,-0.62
01:43:50,0.7,0.0,-0.7
01:43:55,1.28,0.0,-1.28
01:44:00,0.56,0.0,-0.56
01:44:05,1.45,0.0,-1.45
01:44:10,1.3,0.0,-1.3
01:44:15,1.14,0.0,-1.14
01:44:20,0.76,0.0,-0.76
01:44:25,0.79,0.0,-0.79
01:44:30,1.43,0.0,-1.43
01:44:35,0.52,0.0,-0.52
01:44:40,0.58,0.0,-0.58
01:44:45,1.37,0.0,-1.37
01:44:50,0.88,0.0,-0.88
01:44:55,0.83,0.0,-0.83
01:45:00,1.42,0.0,-1.42
01:45:05,0.62,0.0,-0.62
01:45:10,1.43,0.0,-1.43
01:45:15,0.54,0.0,-0.54
01:45:20,0.99,0.0,-0.99
01:45:25,1.0,0.0,-1.0
01:45:30,1.49,0.0,-1.49
01:45:35,1.28,0.0,-1.28
01:45:40,1.01,0.0,-1.01
01:45:45,1.35,0.0,-1.35
01:45:50,0.79,0.0,-0.79
01:45:55,1.29,0.0,-1.29
01:46:00,1.36,0.0,-1.36
01:46:05,1.34,0.0,-1.34
01:46:10,0.58,0.0,-0.58
01:46:15,0.92,0.0,-0.92
01:46:20,1.25,0.0,-1.25
01:46:25,1.41,0.0,-1.41
01:46:30,1.34,0.0,-1.34
01:46:35,0.95,0.0,-0.95
01:46:40,0.99,0.0,-0.99
01:46:45,0.66,0.0,-0.66
01:46:50,1.33,0.0,-1.33
01:46:55,1.39,0.0,-1.39
01:47:00,0.86,0.0,-0.86
01:47:05,0.5,0.0,-0.5
01:47:10,1.0,0.0,-1.0
01:47:15,1.16,0.0,-1.16
01:47:20,1.23,0.0,-1.23
01:47:25,0.94,0.0,-0.94
01:47:30,1.2,0.0,-1.2
01:47:35,0.82,0.0,-0.82
01:47:40,1.16,0.0,-1.16
01:47:45,0.69,0.0,-0.69
01:47:50,1.1,0.0,-1.1
01:47:55,1.37,0.0,-1.37
01:48:00,0.97,0.0,-0.97
01:48:05,0.96,0.0,-0.96
01:48:10,0.94,0.0,-0.94
01:48:15,1.03,0.0,-1.03
01:48:20,1.26,0.0,-1.26
01:48:25,0.54,0.0,-0.54
01:48:30,0.66,0.0,-0.66
01:48:35,0.95,0.0,-0.95
01:48:40,1.06,0.0,-1.06
01:48:45,1.02,0.0,-1.02
01:48:50,0.79,0.0,-0.79
01:48:55,0.9,0.0,-0.9
01:49:00,1.18,0.0,-1.18
01:49:05,1.46,0.0,-1.46
01:49:10,1.06,0.0,-1.06
01:49:15,0.79,0.0,-0.79
01:49:20,1.24,0.0,-1.24
01:49:25,0.53,0.0,-0.53
01:49:30,1.34,0.0,-1.34
01:49:35,0.51,0.0,-0.51
01:49:40,1.11,0.0,-1.11
01:49:45,0.74,0.0,-0.74
01:49:50,1.06,0.0,-1.06
01:49:55,1.19,0.0,-1.19
01:50:00,0.81,0.0,-0.81
01:50:05,1.18,0.0,-1.18
01:50:10,0.59,0.0,-0.59
01:50:15,1.31,0.0,-1.31
01:50:20,1.08,0.0,-1.08
01:50:25,0.85,0.0,-0.85
01:50:30,0.54,0.0,-0.54
01:50:35,1.11,0.0,-1.11
01:50:40,1.48,0.0,-1.48
01:50:45,1.5,0.0,-1.5
01:50:50,1.03,0.0,-1.03
01:50:55,0.57,0.0,-0.57
01:51:00,0.94,0.0,-0.94
01:51:05,0.64,0.0,-0.64
01:51:10,1.23,0.0,-1.23
01:51:15,0.98,0.0,-0.98
01:51:20,0.67,0.0,-0.67
01:51:25,0.7,0.0,-0.7
01:51:30,0.97,0.0,-0.97
01:51:35,1.48,0.0,-1.48
01:51:40,0.61,0.0,-0.61
01:51:45,1.06,0.0,-1.06
01:51:50,0.68,0.0,-0.68
01:51:55,1.3,0.0,-1.3
01:52:00,0.79,0.0,-0.79
01:52:05,1.45,0.0,-1.45
01:52:10,1.26,0.0,-1.26
01:52:15,0.99,0.0,-0.99
01:52:20,1.41,0.0,-1.41
01:52:25,0.92,0.0,-0.92
01:52:30,0.87,0.0,-0.87
01:52:35,0.53,0.0,-0.53
01:52:40,1.5,0.0,-1.5
01:52:45,0.68,0.0,-0.68
01:52:50,0.69,0.0,-0.69
01:52:55,1.32,0.0,-1.32
01:53:00,0.95,0.0,-0.95
01:53:05,0.74,0.0,-0.74
01:53:10,0.87,0.0,-0.87
01:53:15,0.62,0.0,-0.62
01:53:20,1.4,0.0,-1.4
01:53:25,1.25,0.0,-1.25
01:53:30,1.27,0.0,-1.27
01:53:35,1.03,0.0,-1.03
01:53:40,0.69,0.0,-0.69
01:53:45,1.01,0.0,-1.01
01:53:50,0.59,0.0,-0.59
01:53:55,1.47,0.0,-1.47
01:54:00,0.96,0.0,-0.96
01:54:05,0.64,0.0,-0.64
01:54:10,0.65,0.0,-0.65
01:54:15,0.52,0.0,-0.52
01:54:20,0.59,0.0,-0.59
01:54:25,1.29,0.0,-1.29
01:54:30,1.32,0.0,-1.32
01:54:35,0.71,0.0,-0.71
01:54:40,1.25,0.0,-1.25
01:54:45,0.59,0.0,-0.59
01:54:50,0.87,0.0,-0.87
01:54:55,1.23,0.0,-1.23
01:55:00,1.19,0.0,-1.19
01:55:05,0.56,0.0,-0.56
01:55:10,1.15,0.0,-1.15
01:55:15,0.86,0.0,-0.86
01:55:20,1.43,0.0,-1.43
01:55:25,1.29,0.0,-1.29
01:55:30,0.95,0.0,-0.95
01:55:35,0.98,0.0,-0.98
01:55:40,0.74,0.0,-0.74
01:55:45,0.79,0.0,-0.79
01:55:50,0.78,0.0,-0.78
01:55:55,0.95,0.0,-0.95
01:56:00,0.85,0.0,-0.85
01:56:05,1.08,0.0,-1.08
01:56:10,0.72,0.0,-0.72
01:56:15,1.12,0.0,-1.12
01:56:20,0.95,0.0,-0.95
01:56:25,1.45,0.0,-1.45
01:56:30,1.3,0.0,-1.3
01:56:35,0.62,0.0,-0.62
01:56:40,1.5,0.0,-1.5
01:56:45,1.05,0.0,-1.05
01:56:50,0.98,0.0,-0.98
01:56:55,0.66,0.0,-0.66
01:57:00,1.1,0.0,-1.1
01:57:05,1.14,0.0,-1.14
01:57:10,1.12,0.0,-1.12
01:57:15,0.57,0.0,-0.57
01:57:20,0.64,0.0,-0.64
01:57:25,1.42,0.0,-1.42
01:57:30,1.05,0.0,-1.05
01:57:35,0.62,0.0,-0.62
01:57:40,0.67,0.0,-0.67
01:57:45,0.53,0.0,-0.53
01:57:50,0.65,0.0,-0.65
01:57:55,1.19,0.0,-1.19
01:58:00,0.58,0.0,-0.58
01:58:05,1.16,0.0,-1.16
01:58:10,0.59,0.0,-0.59
01:58:15,1.13,0.0,-1.13
01:58:20,1.07,0.0,-1.07
01:58:25,0.76,0.0,-0.76
01:58:30,0.82,0.0,-0.82
01:58:35,1.11,0.0,-1.11
01:58:40,1.08,0.0,-1.08
01:58:45,1.42,0.0,-1.42
01:58:50,0.74,0.0,-0.74
01:58:55,0.63,0.0,-0.63
01:59:00,0.76,0.0,-0.76
01:59:05,1.11,0.0,-1.11
01:59:10,1.14,0.0,-1.14
01:59:15,1.1,0.0,-1.1
01:59:20,0.85,0.0,-0.85
01:59:25,1.16,0.0,-1.16
01:59:30,1.16,0.0,-1.16
01:59:35,0.51,0.0,-0.51
01:59:40,1.03,0.0,-1.03
01:59:45,0.54,0.0,-0.54
01:59:50,0.62,0.0,-0.62
01:59:55,0.54,0.0,-0.54
02:00:00,1.18,0.0,-1.18
02:00:05,1.29,0.0,-1.29
02:00:10,0.97,0.0,-0.97
02:00:15,0.61,0.0,-0.61
02:00:20,0.98,0.0,-0.98
02:00:25,0.8,0.0,-0.8
02:00:30,1.02,0.0,-1.02
02:00:35,1.2,0.0,-1.2
02:00:40,0.58,0.0,-0.58
02:00:45,0.99,0.0,-0.99
02:00:50,1.1,0.0,-1.1
02:00:55,1.41,0.0,-1.41
02:01:00,1.28,0.0,-1.28
02:01:05,1.27,0.0,-1.27
02:01:10,1.1,0.0,-1.1
02:01:15,1.01,0.0,-1.01
02:01:20,0.65,0.0,-0.65
02:01:25,1.12,0.0,-1.12
02:01:30,1.21,0.0,-1.21
02:01:35,1.23,0.0,-1.23
02:01:40,0.81,0.0,-0.81
02:01:45,1.41,0.0,-1.41
02:01:50,0.54,0.0,-0.54
02:01:55,1.29,0.0,-1.29
02:02:00,0.98,0.0,-0.98
02:02:05,1.2,0.0,-1.2
02:02:10,1.16,0.0,-1.16
02:02:15,1.34,0.0,-1.34
